miliseconds,steering,throttle
1697213154.7560327,-0.55,0.3
1697213154.7616236,-0.55,0.3
1697213154.7687747,-0.55,0.3
1697213154.7887468,-0.55,0.3
1697213154.794501,-0.55,0.3
1697213154.800904,-0.55,0.3
1697213154.8097813,-0.55,0.3
1697213154.8157973,-0.55,0.3
1697213154.822078,-0.55,0.3
1697213154.8279362,-0.55,0.3
1697213154.8339229,-0.55,0.3
1697213154.8401258,-0.55,0.3
1697213154.846418,-0.55,0.3
1697213154.852691,-0.55,0.3
1697213154.8592613,-0.55,0.3
1697213154.8650837,-0.55,0.3
1697213154.8713815,-0.55,0.3
1697213154.8776157,-0.55,0.3
1697213154.8837004,-0.55,0.3
1697213154.8898942,-0.55,0.3
1697213154.8961916,-0.55,0.3
1697213154.9025466,-0.55,0.3
1697213154.9085684,-0.55,0.3
1697213154.9147708,-0.55,0.3
1697213154.9210896,-0.55,0.3
1697213154.92723,-0.55,0.3
1697213154.9335573,-0.55,0.3
1697213154.9405537,-0.55,0.3
1697213154.9480784,-0.55,0.3
1697213154.9566405,-0.55,0.3
1697213154.9625769,-0.55,0.3
1697213154.9697063,-0.55,0.3
1697213154.9774754,-0.55,0.3
1697213154.9844618,-0.55,0.3
1697213154.9926043,-0.55,0.3
1697213154.9991286,-0.55,0.3
1697213155.0077887,-0.55,0.3
1697213155.0164907,-0.55,0.3
1697213155.0249166,-0.55,0.3
1697213155.0311162,-0.55,0.3
1697213155.038256,-0.55,0.3
1697213155.045783,-0.55,0.3
1697213155.0539432,-0.55,0.3
1697213155.0611947,-0.55,0.3
1697213155.067593,-0.55,0.3
1697213155.0753868,-0.55,0.3
1697213155.0846841,-0.55,0.3
1697213155.0911815,-0.55,0.3
1697213155.0971029,-0.55,0.3
1697213155.1035876,-0.55,0.3
1697213155.1118817,-0.55,0.3
1697213155.1204093,-0.55,0.3
1697213155.127014,-0.55,0.3
1697213155.1336858,-0.55,0.3
1697213155.1410136,-0.55,0.3
1697213155.1482658,-0.55,0.3
1697213155.1566215,-0.55,0.3
1697213155.1626642,-0.55,0.3
1697213155.169685,-0.55,0.3
1697213155.176931,-0.55,0.3
1697213155.1837668,-0.55,0.3
1697213155.1921299,-0.55,0.3
1697213155.1980124,-0.55,0.3
1697213155.2047405,-0.55,0.3
1697213155.2123916,-0.55,0.3
1697213155.2206383,-0.55,0.3
1697213155.2274442,-0.55,0.3
1697213155.23405,-0.55,0.3
1697213155.2416255,-0.55,0.3
1697213155.24966,-0.55,0.3
1697213155.2579362,-0.55,0.3
1697213155.2640998,-0.55,0.3
1697213155.2718546,-0.55,0.3
1697213155.278978,-0.55,0.3
1697213155.2868512,-0.55,0.3
1697213155.2935317,-0.55,0.3
1697213155.2998173,-0.55,0.3
1697213155.3075671,-0.55,0.3
1697213155.3157241,-0.55,0.3
1697213155.3235028,-0.55,0.3
1697213155.3296034,-0.55,0.3
1697213155.3370907,-0.55,0.3
1697213155.3441932,-0.55,0.3
1697213155.351829,-0.55,0.3
1697213155.3599484,-0.55,0.3
1697213155.366102,-0.55,0.3
1697213155.3742306,-0.55,0.3
1697213155.381259,-0.55,0.3
1697213155.3891187,-0.55,0.3
1697213155.3954523,-0.55,0.3
1697213155.4031277,-0.55,0.3
1697213155.4109516,-0.55,0.3
1697213155.4195707,-0.55,0.3
1697213155.4263508,-0.55,0.3
1697213155.4329162,-0.55,0.3
1697213155.4406798,-0.55,0.3
1697213155.4483168,-0.55,0.3
1697213155.4565983,-0.55,0.3
1697213155.462534,-0.55,0.3
1697213155.4707558,-0.55,0.3
1697213155.4787276,-0.55,0.3
1697213155.4861429,-0.55,0.3
1697213155.4929712,-0.55,0.3
1697213155.4995759,-0.55,0.3
1697213155.5075986,-0.55,0.3
1697213155.5145595,-0.55,0.3
1697213155.5242877,-0.55,0.3
1697213155.5373685,-0.55,0.3
1697213155.546159,-0.55,0.3
1697213155.5558,-0.55,0.3
1697213155.5625503,-0.55,0.3
1697213155.5763223,-0.55,0.3
1697213155.5839028,-0.55,0.3
1697213155.5933814,-0.55,0.3
1697213155.6091602,-0.55,0.3
1697213155.6164303,-0.55,0.3
1697213155.624509,-0.55,0.3
1697213155.6320746,-0.55,0.3
1697213155.6446948,-0.55,0.3
1697213155.6570714,-0.55,0.3
1697213155.6674972,-0.55,0.3
1697213155.6819217,-0.55,0.3
1697213155.688204,-0.55,0.3
1697213155.6945126,-0.55,0.3
1697213155.7004359,-0.55,0.3
1697213155.7079182,-0.55,0.3
1697213155.7139204,-0.55,0.3
1697213155.7201345,-0.55,0.3
1697213155.7259474,-0.55,0.3
1697213155.7322774,-0.55,0.3
1697213155.7395246,-0.55,0.3
1697213155.7454233,-0.55,0.3
1697213155.7514913,-0.55,0.3
1697213155.757609,-0.55,0.3
1697213155.763665,-0.55,0.3
1697213155.770138,-0.55,0.3
1697213155.7763538,-0.55,0.3
1697213155.7823274,-0.55,0.3
1697213155.7885468,-0.55,0.3
1697213155.7943714,-0.55,0.3
1697213155.8001301,-0.55,0.3
1697213155.8071542,-0.55,0.3
1697213155.8130622,-0.55,0.3
1697213155.8192647,-0.55,0.3
1697213155.826263,-0.55,0.3
1697213155.833196,-0.55,0.3
1697213155.841051,-0.55,0.3
1697213155.8492365,-0.55,0.3
1697213155.858072,-0.55,0.3
1697213155.867586,-0.55,0.3
1697213155.8795261,-0.55,0.3
1697213155.8859143,-0.55,0.3
1697213155.8933594,-0.55,0.3
1697213155.9100254,-0.55,0.3
1697213155.9161038,-0.55,0.3
1697213155.9257543,-0.55,0.3
1697213155.935525,-0.55,0.3
1697213155.9470165,-0.55,0.3
1697213155.9618068,-0.55,0.3
1697213155.9831128,-0.55,0.3
1697213156.0024688,-0.55,0.3
1697213156.0209062,-0.55,0.3
1697213156.039442,-0.55,0.3
1697213156.046474,-0.55,0.3
1697213156.0532405,-0.55,0.3
1697213156.0598624,-0.55,0.3
1697213156.0665467,-0.55,0.3
1697213156.0738256,-0.55,0.3
1697213156.0803277,-0.55,0.3
1697213156.0873504,-0.55,0.3
1697213156.093922,-0.55,0.3
1697213156.1004374,-0.55,0.3
1697213156.1074436,-0.55,0.3
1697213156.1136568,-0.55,0.3
1697213156.1206331,-0.55,0.3
1697213156.127321,-0.55,0.3
1697213156.1338873,-0.55,0.3
1697213156.141719,0.2,0.3
1697213156.1489394,0.2,0.3
1697213156.1558497,0.2,0.3
1697213156.1625803,0.2,0.3
1697213156.169378,0.2,0.3
1697213156.1762602,0.2,0.3
1697213156.182614,0.2,0.3
1697213156.190028,0.2,0.3
1697213156.1964254,0.2,0.3
1697213156.202947,0.2,0.3
1697213156.2098668,0.2,0.3
1697213156.2164187,0.2,0.3
1697213156.2236593,0.2,0.3
1697213156.2300887,0.2,0.3
1697213156.2369218,0.2,0.3
1697213156.244461,0.2,0.3
1697213156.2513344,0.2,0.3
1697213156.2582643,0.2,0.3
1697213156.2641428,0.2,0.3
1697213156.2712493,0.2,0.3
1697213156.2777393,0.2,0.3
1697213156.2845972,0.2,0.3
1697213156.2915454,0.2,0.3
1697213156.2984047,0.2,0.3
1697213156.3059635,0.2,0.3
1697213156.3124743,0.2,0.3
1697213156.3197355,0.2,0.3
1697213156.3264046,0.2,0.3
1697213156.33299,0.2,0.3
1697213156.3405857,0.2,0.3
1697213156.3466527,0.2,0.3
1697213156.353766,0.2,0.3
1697213156.3602107,0.2,0.3
1697213156.3661208,0.2,0.3
1697213156.373197,0.2,0.3
1697213156.3804069,0.2,0.3
1697213156.3874218,0.2,0.3
1697213156.3940253,0.2,0.3
1697213156.400696,0.2,0.3
1697213156.4077392,0.2,0.3
1697213156.414304,0.2,0.3
1697213156.421385,0.2,0.3
1697213156.4280128,0.2,0.3
1697213156.434608,0.2,0.3
1697213156.4419184,0.2,0.3
1697213156.448554,0.2,0.3
1697213156.4552674,0.2,0.3
1697213156.4618287,0.2,0.3
1697213156.4687731,0.2,0.3
1697213156.4757347,0.2,0.3
1697213156.482034,0.2,0.3
1697213156.4896731,0.2,0.3
1697213156.4961445,0.2,0.3
1697213156.503365,0.2,0.3
1697213156.510387,0.2,0.3
1697213156.517125,0.2,0.3
1697213156.524613,0.2,0.3
1697213156.5304117,0.2,0.3
1697213156.5374897,0.2,0.3
1697213156.5446794,0.2,0.3
1697213156.5515242,0.2,0.3
1697213156.5587595,0.2,0.3
1697213156.566296,0.2,0.3
1697213156.5732877,0.2,0.3
1697213156.5802815,0.2,0.3
1697213156.587404,0.2,0.3
1697213156.5942814,0.2,0.3
1697213156.600661,0.2,0.3
1697213156.608003,0.2,0.3
1697213156.6148322,0.2,0.3
1697213156.6222377,0.2,0.3
1697213156.6283264,0.2,0.3
1697213156.635648,0.2,0.3
1697213156.6430228,0.2,0.3
1697213156.6494951,0.2,0.3
1697213156.6566699,0.2,0.3
1697213156.6627145,0.2,0.3
1697213156.66985,0.2,0.3
1697213156.6769795,0.2,0.3
1697213156.6835625,0.2,0.3
1697213156.6903284,0.2,0.3
1697213156.6971848,0.2,0.3
1697213156.7032301,0.2,0.3
1697213156.710662,0.2,0.3
1697213156.7171683,0.2,0.3
1697213156.7243812,0.2,0.3
1697213156.7310457,0.2,0.3
1697213156.7383583,0.2,0.3
1697213156.7447941,0.2,0.3
1697213156.752219,0.2,0.3
1697213156.759073,0.2,0.3
1697213156.765788,0.2,0.3
1697213156.773431,0.2,0.3
1697213156.7800336,0.2,0.3
1697213156.787068,0.2,0.3
1697213156.7933838,0.2,0.3
1697213156.7994695,0.2,0.3
1697213156.8064523,0.2,0.3
1697213156.8133638,0.2,0.3
1697213156.8202937,0.2,0.3
1697213156.8267903,0.2,0.3
1697213156.8330598,0.2,0.3
1697213156.84029,0.2,0.3
1697213156.8465812,0.2,0.3
1697213156.853726,0.2,0.3
1697213156.8603945,0.2,0.3
1697213156.8669822,0.2,0.3
1697213156.8746424,0.2,0.3
1697213156.8811295,0.2,0.3
1697213156.8884351,0.2,0.3
1697213156.8948596,0.2,0.3
1697213156.9015095,0.2,0.3
1697213156.9082208,0.2,0.3
1697213156.9155874,0.2,0.3
1697213156.9229202,0.2,0.3
1697213156.9289806,0.2,0.3
1697213156.9364123,0.2,0.3
1697213156.9432526,0.2,0.3
1697213156.94989,0.2,0.3
1697213156.9567173,0.2,0.3
1697213156.9625769,0.2,0.3
1697213156.9706202,0.2,0.3
1697213156.9769423,0.2,0.3
1697213156.983722,0.2,0.3
1697213156.9912314,0.2,0.3
1697213156.9975,0.2,0.3
1697213157.0045896,0.2,0.3
1697213157.0113158,0.2,0.3
1697213157.0182538,0.2,0.3
1697213157.0256867,0.2,0.3
1697213157.0318642,0.2,0.3
1697213157.0389843,0.2,0.3
1697213157.0506732,0.2,0.3
1697213157.0696063,0.2,0.3
1697213157.0813723,0.2,0.3
1697213157.0886285,0.2,0.3
1697213157.095208,0.2,0.3
1697213157.1022902,0.2,0.3
1697213157.11676,0.2,0.3
1697213157.1306446,0.2,0.3
1697213157.1410425,0.2,0.3
1697213157.1501615,0.2,0.3
1697213157.1587715,0.2,0.3
1697213157.1709688,0.2,0.3
1697213157.1783786,0.2,0.3
1697213157.184851,0.2,0.3
1697213157.1945257,0.2,0.3
1697213157.2013948,0.2,0.3
1697213157.2103126,0.2,0.3
1697213157.2199845,0.2,0.3
1697213157.2256985,0.2,0.3
1697213157.2324734,0.2,0.3
1697213157.2421272,0.2,0.3
1697213157.2510877,0.2,0.3
1697213157.2575529,0.2,0.3
1697213157.2637491,0.2,0.3
1697213157.2730777,0.2,0.3
1697213157.2830234,0.2,0.3
1697213157.2895634,0.2,0.3
1697213157.2962213,0.2,0.3
1697213157.3034086,0.2,0.3
1697213157.3119273,0.2,0.3
1697213157.3206234,0.2,0.3
1697213157.326485,0.2,0.3
1697213157.333355,0.2,0.3
1697213157.3420541,0.2,0.3
1697213157.353621,0.2,0.3
1697213157.3616924,0.2,0.3
1697213157.3756425,0.2,0.3
1697213157.3915997,0.2,0.3
1697213157.3986118,0.2,0.3
1697213157.4076462,0.2,0.3
1697213157.4247499,0.2,0.3
1697213157.4311385,0.2,0.3
1697213157.4461884,0.2,0.3
1697213157.4634087,0.2,0.3
1697213157.4890466,0.2,0.3
1697213157.5056925,0.2,0.3
1697213157.5222878,0.2,0.3
1697213157.52921,0.2,0.3
1697213157.5355682,0.2,0.3
1697213157.5421906,0.2,0.3
1697213157.5483603,0.2,0.3
1697213157.5545335,0.2,0.3
1697213157.5607867,0.2,0.3
1697213157.566644,0.2,0.3
1697213157.573551,0.2,0.3
1697213157.5793798,0.2,0.3
1697213157.585794,0.2,0.3
1697213157.5920234,0.2,0.3
1697213157.5981026,0.2,0.3
1697213157.605223,0.2,0.3
1697213157.6111908,0.2,0.3
1697213157.617187,0.2,0.3
1697213157.6234014,0.2,0.3
1697213157.6293855,0.2,0.3
1697213157.6360865,0.2,0.3
1697213157.642373,0.2,0.3
1697213157.6483166,0.2,0.3
1697213157.6547885,0.2,0.3
1697213157.660795,0.2,0.3
1697213157.667214,0.2,0.3
1697213157.6740406,0.2,0.3
1697213157.6801393,0.2,0.3
1697213157.6864288,0.2,0.3
1697213157.6924317,0.2,0.3
1697213157.697897,0.2,0.3
1697213157.7045088,0.2,0.3
1697213157.7112079,0.2,0.3
1697213157.7170646,0.2,0.3
1697213157.723515,0.2,0.3
1697213157.7294984,0.2,0.3
1697213157.7360444,0.2,0.3
1697213157.743044,-0.55,0.3
1697213157.7491941,-0.55,0.3
1697213157.7554374,-0.55,0.3
1697213157.7613697,-0.55,0.3
1697213157.7681267,-0.55,0.3
1697213157.7749286,-0.55,0.3
1697213157.780988,-0.55,0.3
1697213157.7875144,-0.55,0.3
1697213157.793464,-0.55,0.3
1697213157.7994776,-0.55,0.3
1697213157.806435,-0.55,0.3
1697213157.8124256,-0.55,0.3
1697213157.8187916,-0.55,0.3
1697213157.824918,-0.55,0.3
1697213157.831291,-0.55,0.3
1697213157.8383806,-0.55,0.3
1697213157.8444254,-0.55,0.3
1697213157.850662,-0.55,0.3
1697213157.8570056,-0.55,0.3
1697213157.862734,-0.55,0.3
1697213157.8689594,-0.55,0.3
1697213157.8759751,-0.55,0.3
1697213157.882271,-0.55,0.3
1697213157.8888922,-0.55,0.3
1697213157.8947902,-0.55,0.3
1697213157.9006395,-0.55,0.3
1697213157.9075131,-0.55,0.3
1697213157.9136624,-0.55,0.3
1697213157.9201775,-0.55,0.3
1697213157.9263325,-0.55,0.3
1697213157.9321234,-0.55,0.3
1697213157.939148,-0.55,0.3
1697213157.9450932,-0.55,0.3
1697213157.951751,-0.55,0.3
1697213157.957855,-0.55,0.3
1697213157.9637172,-0.55,0.3
1697213157.9709868,-0.55,0.3
1697213157.9770608,-0.55,0.3
1697213157.9831767,-0.55,0.3
1697213157.9894786,-0.55,0.3
1697213157.9950407,-0.55,0.3
1697213158.0014212,-0.55,0.3
1697213158.008078,-0.55,0.3
1697213158.0141134,-0.55,0.3
1697213158.020436,-0.55,0.3
1697213158.026571,-0.55,0.3
1697213158.0327842,-0.55,0.3
1697213158.0399122,-0.55,0.3
1697213158.0459561,-0.55,0.3
1697213158.0524654,-0.55,0.3
1697213158.058357,-0.55,0.3
1697213158.064263,-0.55,0.3
1697213158.0716858,-0.55,0.3
1697213158.0777376,-0.55,0.3
1697213158.0839398,-0.55,0.3
1697213158.0902164,-0.55,0.3
1697213158.0961452,-0.55,0.3
1697213158.1022112,-0.55,0.3
1697213158.1096256,-0.55,0.3
1697213158.1158502,-0.55,0.3
1697213158.1222577,-0.55,0.3
1697213158.1280684,-0.55,0.3
1697213158.1346724,-0.55,0.3
1697213158.1413581,-0.55,0.3
1697213158.147409,-0.55,0.3
1697213158.1537118,-0.55,0.3
1697213158.1595538,-0.55,0.3
1697213158.1655238,-0.55,0.3
1697213158.1722832,-0.55,0.3
1697213158.178203,-0.55,0.3
1697213158.1845398,-0.55,0.3
1697213158.1906595,-0.55,0.3
1697213158.1966,-0.55,0.3
1697213158.202394,-0.55,0.3
1697213158.209345,-0.55,0.3
1697213158.215431,-0.55,0.3
1697213158.2219222,-0.55,0.3
1697213158.2277129,-0.55,0.3
1697213158.2347658,-0.55,0.3
1697213158.2416906,-0.55,0.3
1697213158.2476473,-0.55,0.3
1697213158.2540822,-0.55,0.3
1697213158.2596586,-0.55,0.3
1697213158.2657392,-0.55,0.3
1697213158.2723362,-0.55,0.3
1697213158.2785017,-0.55,0.3
1697213158.2851646,-0.55,0.3
1697213158.2911003,-0.55,0.3
1697213158.2968674,-0.55,0.3
1697213158.3038068,-0.55,0.3
1697213158.3101041,-0.55,0.3
1697213158.316218,-0.55,0.3
1697213158.3226633,-0.55,0.3
1697213158.328531,-0.55,0.3
1697213158.3352482,-0.55,0.3
1697213158.3417506,-0.55,0.3
1697213158.347739,-0.55,0.3
1697213158.3542364,-0.55,0.3
1697213158.3599505,-0.55,0.3
1697213158.3669264,-0.55,0.3
1697213158.3742027,-0.55,0.3
1697213158.3802392,-0.55,0.3
1697213158.3868277,-0.55,0.3
1697213158.3927839,-0.55,0.3
1697213158.398989,-0.55,0.3
1697213158.4054027,-0.55,0.3
1697213158.4109724,-0.55,0.3
1697213158.41655,-0.55,0.3
1697213158.4221637,-0.55,0.3
1697213158.4279883,-0.55,0.3
1697213158.4338944,-0.55,0.3
1697213158.4393907,-0.55,0.3
1697213158.4448552,-0.55,0.3
1697213158.450453,-0.55,0.3
1697213158.4561691,-0.55,0.3
1697213158.4619782,-0.55,0.3
1697213158.4679575,-0.55,0.3
1697213158.473455,-0.55,0.3
1697213158.4789402,-0.55,0.3
1697213158.4845834,-0.55,0.3
1697213158.4903035,-0.55,0.3
1697213158.4960117,-0.55,0.3
1697213158.502082,-0.55,0.3
1697213158.5076988,-0.55,0.3
1697213158.5134525,-0.55,0.3
1697213158.5191557,-0.55,0.3
1697213158.524645,-0.55,0.3
1697213158.5318298,-0.55,0.3
1697213158.54185,-0.55,0.3
1697213158.548275,-0.55,0.3
1697213158.5577323,-0.55,0.3
1697213158.56436,-0.55,0.3
1697213158.5709689,-0.55,0.3
1697213158.5778399,-0.55,0.3
1697213158.5847332,-0.55,0.3
1697213158.5917006,-0.55,0.3
1697213158.5985994,-0.55,0.3
1697213158.6047459,-0.55,0.3
1697213158.6106021,-0.55,0.3
1697213158.616405,-0.55,0.3
1697213158.6222374,-0.55,0.3
1697213158.627802,-0.55,0.3
1697213158.633471,-0.55,0.3
1697213158.6390998,-0.55,0.3
1697213158.6445687,-0.55,0.3
1697213158.650045,-0.55,0.3
1697213158.655521,-0.55,0.3
1697213158.6611235,-0.55,0.3
1697213158.6666813,-0.55,0.3
1697213158.672108,-0.55,0.3
1697213158.6776216,-0.55,0.3
1697213158.683308,-0.55,0.3
1697213158.6887527,-0.55,0.3
1697213158.6945076,-0.55,0.3
1697213158.7000456,-0.55,0.3
1697213158.7055724,-0.55,0.3
1697213158.711113,-0.55,0.3
1697213158.7167325,-0.55,0.3
1697213158.7222722,-0.55,0.3
1697213158.7278829,-0.55,0.3
1697213158.7335577,-0.55,0.3
1697213158.739054,-0.55,0.3
1697213158.74448,-0.55,0.3
1697213158.7500901,-0.55,0.3
1697213158.7557623,-0.55,0.3
1697213158.7612486,-0.55,0.3
1697213158.767037,-0.55,0.3
1697213158.7726877,-0.55,0.3
1697213158.778429,-0.55,0.3
1697213158.784186,-0.55,0.3
1697213158.7908514,-0.55,0.3
1697213158.7996519,-0.55,0.3
1697213158.8067286,-0.55,0.3
1697213158.813659,-0.55,0.3
1697213158.820258,-0.55,0.3
1697213158.8270462,-0.55,0.3
1697213158.8329961,-0.55,0.3
1697213158.8411906,-0.55,0.3
1697213158.8573716,-0.55,0.3
1697213158.8734324,-0.55,0.3
1697213158.8864045,-0.55,0.3
1697213158.892226,-0.55,0.3
1697213158.9055314,-0.55,0.3
1697213158.922657,-0.55,0.3
1697213158.9311023,-0.55,0.3
1697213158.937483,-0.55,0.3
1697213158.9434946,-0.55,0.3
1697213158.9505007,-0.55,0.3
1697213158.9566445,-0.55,0.3
1697213158.9628265,-0.55,0.3
1697213158.9700446,-0.55,0.3
1697213158.9761536,-0.55,0.3
1697213158.9823527,-0.55,0.3
1697213158.9899874,-0.55,0.3
1697213158.9961514,-0.55,0.3
1697213159.0039136,-0.55,0.3
1697213159.01097,-0.55,0.3
1697213159.0189047,-0.55,0.3
1697213159.0258675,-0.55,0.3
1697213159.0350003,-0.55,0.3
1697213159.0421345,-0.55,0.3
1697213159.0516107,-0.55,0.3
1697213159.0587132,-0.55,0.3
1697213159.0659459,-0.55,0.3
1697213159.0771248,-0.55,0.3
1697213159.0832705,-0.55,0.3
1697213159.0892873,-0.55,0.3
1697213159.0960002,-0.55,0.3
1697213159.1044471,-0.55,0.3
1697213159.1123185,-0.55,0.3
1697213159.1199157,-0.55,0.3
1697213159.1261191,-0.55,0.3
1697213159.132891,-0.55,0.3
1697213159.141773,-0.55,0.3
1697213159.1490843,-0.55,0.3
1697213159.1553323,-0.55,0.3
1697213159.161926,-0.55,0.3
1697213159.169797,-0.55,0.3
1697213159.1770852,-0.55,0.3
1697213159.1846836,-0.55,0.3
1697213159.1910417,-0.55,0.3
1697213159.1972904,-0.55,0.3
1697213159.2045527,-0.55,0.3
1697213159.2127185,-0.55,0.3
1697213159.2206454,-0.55,0.3
1697213159.226865,-0.55,0.3
1697213159.234192,-0.55,0.3
1697213159.243239,-0.55,0.3
1697213159.2512875,-0.55,0.3
1697213159.2575011,-0.55,0.3
1697213159.2642615,-0.55,0.3
1697213159.2730656,-0.55,0.3
1697213159.2822378,-0.55,0.3
1697213159.2884068,-0.55,0.3
1697213159.2951705,-0.55,0.3
1697213159.3032403,-0.55,0.3
1697213159.3118978,-0.55,0.3
1697213159.3189847,-0.55,0.3
1697213159.326231,-0.55,0.3
1697213159.3348534,-0.55,0.3
1697213159.3440468,-0.55,0.3
1697213159.3521225,-0.55,0.3
1697213159.3584118,-0.55,0.3
1697213159.3660054,-0.55,0.3
1697213159.3737416,-0.55,0.3
1697213159.3818235,-0.55,0.3
1697213159.3885162,-0.55,0.3
1697213159.3948126,-0.55,0.3
1697213159.403134,-0.55,0.3
1697213159.410743,-0.55,0.3
1697213159.418668,-0.55,0.3
1697213159.424856,-0.55,0.3
1697213159.4314413,-0.55,0.3
1697213159.4393384,-0.55,0.3
1697213159.4476,-0.55,0.3
1697213159.4539294,-0.55,0.3
1697213159.4599898,-0.55,0.3
1697213159.4674878,-0.55,0.3
1697213159.4765644,-0.55,0.3
1697213159.4843771,-0.55,0.3
1697213159.4908626,-0.55,0.3
1697213159.4978967,-0.55,0.3
1697213159.5055208,-0.55,0.3
1697213159.515848,-0.55,0.3
1697213159.5223997,-0.55,0.3
1697213159.5286078,-0.55,0.3
1697213159.5357497,-0.55,0.3
1697213159.5446653,-0.55,0.3
1697213159.5523589,-0.55,0.3
1697213159.558704,-0.55,0.3
1697213159.5656264,-0.55,0.3
1697213159.574781,-0.55,0.3
1697213159.5828686,-0.55,0.3
1697213159.5895202,-0.55,0.3
1697213159.5957007,-0.55,0.3
1697213159.6040423,-0.55,0.3
1697213159.6106763,-0.55,0.3
1697213159.616934,-0.55,0.3
1697213159.623719,-0.55,0.3
1697213159.635894,-0.55,0.3
1697213159.6452,-0.55,0.3
1697213159.6545713,-0.55,0.3
1697213159.6607955,-0.55,0.3
1697213159.667903,-0.55,0.3
1697213159.6767666,-0.55,0.3
1697213159.685496,-0.55,0.3
1697213159.6917174,-0.55,0.3
1697213159.697893,-0.55,0.3
1697213159.7062316,-0.55,0.3
1697213159.7146053,-0.55,0.3
1697213159.7224805,-0.55,0.3
1697213159.728457,-0.55,0.3
1697213159.7358284,-0.55,0.3
1697213159.7449136,-0.55,0.3
1697213159.7532697,-0.55,0.3
1697213159.7597907,-0.55,0.3
1697213159.7671041,-0.55,0.3
1697213159.775657,-0.55,0.3
1697213159.7833169,-0.55,0.3
1697213159.7898636,-0.55,0.3
1697213159.7964869,-0.55,0.3
1697213159.8050091,-0.55,0.3
1697213159.8130012,-0.55,0.3
1697213159.820145,-0.55,0.3
1697213159.8265219,-0.55,0.3
1697213159.8330638,-0.55,0.3
1697213159.841641,-0.55,0.3
1697213159.8497298,-0.55,0.3
1697213159.856386,-0.55,0.3
1697213159.8629322,-0.55,0.3
1697213159.8705015,-0.55,0.3
1697213159.8797665,-0.55,0.3
1697213159.8867168,-0.55,0.3
1697213159.893042,-0.55,0.3
1697213159.9005501,-0.55,0.3
1697213159.910419,-0.55,0.3
1697213159.9176972,-0.55,0.3
1697213159.9240377,-0.55,0.3
1697213159.9313645,-0.55,0.3
1697213159.947458,-0.55,0.3
1697213159.955866,-0.55,0.3
1697213159.9643118,-0.55,0.3
1697213159.9780602,-0.55,0.3
1697213159.9881196,-0.55,0.3
1697213159.9956384,-0.55,0.3
1697213160.0067184,-0.55,0.3
1697213160.0259182,-0.55,0.3
1697213160.033674,-0.55,0.3
1697213160.0458121,-0.55,0.3
1697213160.0568542,-0.55,0.3
1697213160.0629604,-0.55,0.3
1697213160.072753,-0.55,0.3
1697213160.0792596,-0.55,0.3
1697213160.0867999,-0.55,0.3
1697213160.092839,-0.55,0.3
1697213160.0992467,-0.55,0.3
1697213160.1082125,-0.55,0.3
1697213160.1161766,-0.55,0.3
1697213160.122579,-0.55,0.3
1697213160.1296382,-0.55,0.3
1697213160.1376135,-0.55,0.3
1697213160.1466367,-0.55,0.3
1697213160.1542232,-0.55,0.3
1697213160.160499,-0.55,0.3
1697213160.1695206,-0.55,0.3
1697213160.178567,-0.55,0.3
1697213160.186489,-0.55,0.3
1697213160.1928704,-0.55,0.3
1697213160.2001562,-0.55,0.3
1697213160.210463,-0.55,0.3
1697213160.2233694,-0.55,0.3
1697213160.2307544,-0.55,0.3
1697213160.2491348,-0.55,0.3
1697213160.256902,-0.55,0.3
1697213160.2650118,-0.55,0.3
1697213160.272359,-0.55,0.3
1697213160.2790482,-0.55,0.3
1697213160.2862613,-0.55,0.3
1697213160.2929997,-0.55,0.3
1697213160.3004413,-0.55,0.3
1697213160.3132648,-0.55,0.3
1697213160.3354058,-0.55,0.3
1697213160.3570578,-0.55,0.3
1697213160.377706,-0.55,0.3
1697213160.397042,-0.55,0.3
1697213160.4078546,-0.55,0.3
1697213160.414106,-0.55,0.3
1697213160.4206507,-0.55,0.3
1697213160.4268017,-0.55,0.3
1697213160.433683,-0.55,0.3
1697213160.4410245,-0.55,0.3
1697213160.4482305,-0.55,0.3
1697213160.456634,-0.55,0.3
1697213160.4630363,-0.55,0.3
1697213160.4702113,-0.55,0.3
1697213160.4772599,-0.55,0.3
1697213160.4842243,-0.55,0.3
1697213160.4911087,-0.55,0.3
1697213160.4974966,-0.55,0.3
1697213160.5048747,-0.55,0.3
1697213160.5124915,-0.55,0.3
1697213160.520744,-0.55,0.3
1697213160.526907,-0.55,0.3
1697213160.5335479,-0.55,0.3
1697213160.5410337,-0.55,0.3
1697213160.5484383,-0.55,0.3
1697213160.5552104,-0.55,0.3
1697213160.561106,-0.55,0.3
1697213160.5683973,-0.55,0.3
1697213160.5756752,-0.55,0.3
1697213160.5849774,-0.55,0.3
1697213160.5908573,-0.55,0.3
1697213160.5973697,-0.55,0.3
1697213160.6045067,-0.55,0.3
1697213160.6130269,-0.55,0.3
1697213160.619728,-0.55,0.3
1697213160.6254222,-0.55,0.3
1697213160.6317446,-0.55,0.3
1697213160.6391854,-0.55,0.3
1697213160.6465945,-0.55,0.3
1697213160.6540968,-0.55,0.3
1697213160.6603196,-0.55,0.3
1697213160.6674838,-0.55,0.3
1697213160.674708,-0.55,0.3
1697213160.6814604,-0.55,0.3
1697213160.6886618,-0.55,0.3
1697213160.6951573,-0.55,0.3
1697213160.701961,-0.55,0.3
1697213160.7096555,-0.55,0.3
